train_losses,0.530132371717993,0.415444816157418,0.39257581593960583,0.3846783594112799,0.3713257571144064
train_accuracies,75.21767381416504,78.5705003248863,79.74442278535845,80.0,81.16525882607753
val_losses,0.45678614641045345,0.39733977229506884,0.39566265754861596,0.4053764479395784,0.36940339488195784
val_accuracies,77.11635098569772,79.5129493621956,80.1700811751063,77.92810204870506,83.494395052184
execution time,454.4568290710449,453.3330600261688,458.35604429244995,457.5726456642151,456.1693172454834
True Positives,624,519,498,376,670
True Negatives,1371,1538,1576,1640,1490
False Positives,372,205,167,103,253
False Negatives,220,325,346,468,174
