train_losses,0.6356999809832434,0.6284537232033676
train_accuracies,67.75395278319255,67.97920727745289
val_losses,0.6315320880140787,0.6315191300746835
val_accuracies,67.37533822960958,67.37533822960958
execution time,260.45858454704285,255.90451002120972
True Positives,0,0
True Negatives,1743,1743
False Positives,0,0
False Negatives,844,844
