train_losses,0.5355196776422294,0.4430050293057228
train_accuracies,72.24604721680745,77.48754602555772
val_losses,0.45344952512302517,0.3860682213196048
val_accuracies,80.44066486277542,82.41206030150754
execution time,1049.1175129413605,1049.957948923111
True Positives,584,626
True Negatives,1497,1506
False Positives,246,237
False Negatives,260,218
