train_losses,0.5217051264711824,0.46182332906100126,0.4439965738235293,0.41282184915107234,0.3953200557959096,0.38146491689518436,0.37114318916658023,0.36187108402409573,0.35830012215294943,0.35091240749496266
train_accuracies,72.2287199480182,76.75980073640892,77.76911414338315,78.87372752869828,79.39787740957331,80.01299545159195,80.64110894520252,81.35585878275937,81.3341996967728,81.78037686809617
val_losses,0.47942510254129217,0.6546502323062332,0.4025819701039129,0.39313000189945285,0.37866071738118745,0.3546386424130128,0.412499602654098,0.3743221364961362,0.3780814720386708,0.3516259802804317
val_accuracies,77.07769617317356,70.39041360649401,78.46926942404329,80.40201005025126,79.86084267491303,82.33475067645922,82.10282180131426,79.35833011209895,81.56165442597603,82.99188248936993
execution time,1049.9696617126465,1049.379914522171,1048.7085027694702,1050.4080367088318,1049.2719612121582,1048.149167060852,1051.5056264400482,1047.1853549480438,1049.4375545978546,1050.1848051548004
True Positives,444,167,477,584,543,626,649,469,549,575
True Negatives,1550,1654,1553,1496,1523,1504,1475,1584,1561,1572
False Positives,193,89,190,247,220,239,268,159,182,171
False Negatives,400,677,367,260,301,218,195,375,295,269
